"Company","Domain","Rank","Primary Website","Primary Domain","Number of Employees","Change in 
Rank","Revenues
($millions)","Revenue 
Change","Profits
($millions)","Profit 
Change","Assets
($millions)","Market Value 
As of 3/31/22 ($m)","MX Lookup Result"
"PulteGroup","pultegroupinc.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['40 pultegroup.com.s9b2.psmtp.com.', '30 pultegroup.com.s9b1.psmtp.com.', '20 pultegroup.com.s9a2.psmtp.com.', '10 pultegroup.com.s9a1.psmtp.com.']"
"PulteGroup","pultegroup.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mxa-001af501.gslb.pphosted.com.', '10 mxb-001af501.gslb.pphosted.com.']"
"PulteGroup","pulte.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mxb-001af501.gslb.pphosted.com.', '10 mxa-001af501.gslb.pphosted.com.']"
"PulteGroup","heartlandhomes.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mx2-us1.ppe-hosted.com.', '10 mx1-us1.ppe-hosted.com.']"
"PulteGroup","foxridgehomes.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mail.foxridgehomes.com.', '20 mail2.foxridgehomes.com.']"
"PulteGroup","divosta.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mxa-001af501.gslb.pphosted.com.', '10 mxb-001af501.gslb.pphosted.com.']"
"PulteGroup","delwebb.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mxb-001af501.gslb.pphosted.com.', '10 mxa-001af501.gslb.pphosted.com.']"
"PulteGroup","centex.com","267","https://www.pultegroupinc.com/","pultegroupinc.com","6182","17","13927","0.262","1946.3","0.383","13353","10116","['10 mxa-001af501.gslb.pphosted.com.', '10 mxb-001af501.gslb.pphosted.com.']"
"Fidelity National Information Services","worldpay.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 mx.emea.email.fireeyecloud.com.']"
"Fidelity National Information Services","techcxo.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['1 mx1.mtaroutes.com.', '20 mx2.mtaroutes.com.', '30 mx3.mtaroutes.com.', '40 mx4.mtaroutes.com.']"
"Fidelity National Information Services","sungard.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 mx.emea.email.fireeyecloud.com.']"
"Fidelity National Information Services","realec.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 realec-com.mail.protection.outlook.com.']"
"Fidelity National Information Services","lpsvcs.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 mx1.hc5702-92.iphmx.com.', '10 mx2.hc5702-92.iphmx.com.']"
"Fidelity National Information Services","fsisolutions.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 mx156.hostedmxserver.com.']"
"Fidelity National Information Services","fntg.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 fntg-com.mail.protection.outlook.com.']"
"Fidelity National Information Services","fisglobal.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 mx.emea.email.fireeyecloud.com.']"
"Fidelity National Information Services","fidelitytitle.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 park-mx.above.com.']"
"Fidelity National Information Services","fidelityinfoservice.com","268","https://www.fisglobal.com/","fisglobal.com","65000","-27","13877","0.106","417","1.639","82931","61215","['10 fidelityinfoservice.com.']"
"IQVIA Holdings","iqvia.com","269","https://www.iqvia.com/","iqvia.com","79000","6","13874","0.221","966","2.462","24689","44141","['10 iqvia-com.mail.protection.outlook.com.']"
"Marriott International","marriott.nl","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 mail.marriott.com.']"
"Marriott International","marriott.fr","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 mail.marriott.com.']"
"Marriott International","marriott.de","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 mail.marriott.com.']"
"Marriott International","marriott.com.mx","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['0 mail.marriott.com.mx.']"
"Marriott International","marriott.com.ar","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 mhserv.marriott.com.ar.']"
"Marriott International","marriott.com","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 mail.marriott.com.']"
"Marriott International","marriott.co.za","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 za-smtp-inbound-2.mimecast.co.za.', '10 za-smtp-inbound-1.mimecast.co.za.']"
"Marriott International","marriott.co.uk","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 mail.marriott.com.']"
"Marriott International","marriott.co.jp","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['10 mail.marriott.com.']"
"Marriott International","marriott.ca","270","https://www.marriott.com/","marriott.com","120000","23","13857","0.311","1099","0","25553","57515","['5 mx1.logix.ca.', '10 mx2.logix.ca.']"
"Berry Global Group","berryglobalgroup.com","271","https://www.berryglobal.com/","berryglobal.com","47000","-10","13850","0.183","733","0.311","17882","7832","['5 mail.berryglobalgroup.com.']"
"Berry Global Group","berryglobal.com","271","https://www.berryglobal.com/","berryglobal.com","47000","-10","13850","0.183","733","0.311","17882","7832","['10 us-smtp-inbound-2.mimecast.com.', '10 us-smtp-inbound-1.mimecast.com.']"
"Ball","ballaerospace.com","272","https://www.ball.com/","ball.com","24300","-12","13811","0.172","878","0.501","19714","28909","['10 mx0f-0014fe02.gpphosted.com.', '10 mx0e-0014fe02.gpphosted.com.']"
"Ball","ball.com","272","https://www.ball.com/","ball.com","24300","-12","13811","0.172","878","0.501","19714","28909","['15 mxa-0014fe01.gslb.pphosted.com.', '15 mxb-0014fe01.gslb.pphosted.com.']"
"Group 1 Automotive","group1auto.com","273","https://www.group1auto.com/","group1auto.com","13711","13","13802","0.272","552.1","0.927","5749","2860","['10 usb-smtp-inbound-2.mimecast.com.', '10 usb-smtp-inbound-1.mimecast.com.']"
"Leidos Holdings","leidos.com","274","https://www.leidos.com/","leidos.com","43000","-26","13737","0.117","753","0.199","13261","14728","['10 mxb-00336402.gslb.gpphosted.com.', '10 mxa-00336402.gslb.gpphosted.com.']"
"Wayfair","wayfair.nl","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mail.csnstores.com.', '50 mail2.csnstores.com.']"
"Wayfair","wayfair.it","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['50 mail2.csnstores.com.', '10 mail.csnstores.com.']"
"Wayfair","wayfair.in","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mail.csnstores.com.', '50 mail2.csnstores.com.']"
"Wayfair","wayfair.ie","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mxb-00180701.gslb.pphosted.com.', '10 mxa-00180701.gslb.pphosted.com.']"
"Wayfair","wayfair.fr","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['50 mail2.csnstores.com.', '10 mail.csnstores.com.']"
"Wayfair","wayfair.de","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mxa-00180701.gslb.pphosted.com.', '10 mxb-00180701.gslb.pphosted.com.']"
"Wayfair","wayfair.com.tw","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['0 wayfair.com.tw.']"
"Wayfair","wayfair.com.mx","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mail.csnstores.com.', '50 mail2.csnstores.com.']"
"Wayfair","wayfair.com","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mxa-00180701.gslb.pphosted.com.', '10 mxb-00180701.gslb.pphosted.com.']"
"Wayfair","wayfair.co.za","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['5 mail.h-email.net.']"
"Wayfair","wayfair.co.uk","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mxb-00180701.gslb.pphosted.com.', '10 mxa-00180701.gslb.pphosted.com.']"
"Wayfair","wayfair.co.in","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['50 mail2.csnstores.com.', '10 mail.csnstores.com.']"
"Wayfair","wayfair.ca","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['10 mxb-00180701.gslb.pphosted.com.', '10 mxa-00180701.gslb.pphosted.com.']"
"Wayfair","wayfair.be","275","https://www.wayfair.com/","wayfair.com","16681","-58","13708","-0.031","-131","-1.708","4570","11642","['50 mail2.csnstores.com.', '10 mail.csnstores.com.']"
"Consolidated Edison","coned.com","276","https://www.coned.com/","coned.com","13871","-27","13676","0.117","1346","0.223","63116","33525","['5 coned-com.mail.protection.outlook.com.']"
"Ameriprise Financial","ampf.com","277","https://www.ameriprise.com/","ameriprise.com","12000","-24","13443","0.124","2760","0.799","175979","33213","['10 mx1.hc3550-4.iphmx.com.', '20 mx2.hc3550-4.iphmx.com.']"
"Ameriprise Financial","ameriprisecareers.com","277","https://www.ameriprise.com/","ameriprise.com","12000","-24","13443","0.124","2760","0.799","175979","33213","['10 mail.ameriprisecareers.com.']"
"Ameriprise Financial","ameriprise.com","277","https://www.ameriprise.com/","ameriprise.com","12000","-24","13443","0.124","2760","0.799","175979","33213","['no mx server found']"
"Xcel Energy","xcelenergycenter.com","278","https://my.xcelenergy.com/","my.xcelenergy.com","11321","-6","13431","0.165","1597","0.084","57851","39276","['10 xcelenergycenter-com.mail.protection.outlook.com.']"
"Xcel Energy","xcelenergy.com.au","278","https://my.xcelenergy.com/","my.xcelenergy.com","11321","-6","13431","0.165","1597","0.084","57851","39276","['0 smtp.secureserver.net.', '10 mailstore1.secureserver.net.']"
"Xcel Energy","xcelenergy.com","278","https://my.xcelenergy.com/","my.xcelenergy.com","11321","-6","13431","0.165","1597","0.084","57851","39276","['10 xcelenergy-com.mail.protection.outlook.com.']"
"Xcel Energy","xcelenergy.co.uk","278","https://my.xcelenergy.com/","my.xcelenergy.com","11321","-6","13431","0.165","1597","0.084","57851","39276","['0 xcelenergy-co-uk.mail.protection.outlook.com.']"
"Xcel Energy","xcelenergy.ca","278","https://my.xcelenergy.com/","my.xcelenergy.com","11321","-6","13431","0.165","1597","0.084","57851","39276","['20 mx2.dollarhost.com.', '30 mx3.dollarhost.com.', '40 dhmailbu.dollarhost.com.', '10 mx1.dollarhost.com.']"
"Xcel Energy","my.xcelenergy.com","278","https://my.xcelenergy.com/","my.xcelenergy.com","11321","-6","13431","0.165","1597","0.084","57851","39276","['no mx server found']"
"O'Reilly Automotive","oreillyauto.com","279","https://www.oreillyauto.com/","oreillyauto.com","76158","-11","13328","0.148","2164.7","0.235","11719","45410","['10 mxb-00700601.gslb.pphosted.com.', '10 mxa-00700601.gslb.pphosted.com.']"
"Global Partners","globalpartners.net","280","https://www.globalp.com/","globalp.com","2960","81","13248","0.592","60.8","-0.405","2831","927","['30 aspmx3.googlemail.com.', '30 aspmx4.googlemail.com.', '20 alt1.aspmx.l.google.com.', '10 aspmx.l.google.com.', '30 aspmx5.googlemail.com.', '20 alt2.aspmx.l.google.com.', '30 aspmx2.googlemail.com.']"
"Global Partners","globalpartners.it","280","https://www.globalp.com/","globalp.com","2960","81","13248","0.592","60.8","-0.405","2831","927","['5 mail.h-email.net.']"
"Global Partners","globalpartners.info","280","https://www.globalp.com/","globalp.com","2960","81","13248","0.592","60.8","-0.405","2831","927","['10 mx00.1and1.com.', '11 mx01.1and1.com.']"
"Global Partners","globalpartners.fr","280","https://www.globalp.com/","globalp.com","2960","81","13248","0.592","60.8","-0.405","2831","927","['10 mx186.mb1p.com.', '20 mx186.m2bp.com.']"
"Global Partners","globalpartners.co.uk","280","https://www.globalp.com/","globalp.com","2960","81","13248","0.592","60.8","-0.405","2831","927","['10 mx0.123-reg.co.uk.', '20 mx1.123-reg.co.uk.']"
"Global Partners","globalp.com","280","https://www.globalp.com/","globalp.com","2960","81","13248","0.592","60.8","-0.405","2831","927","['15 us-smtp-inbound-1.mimecast.com.', '25 us-smtp-inbound-2.mimecast.com.']"
"Discover Financial Services","discoverfinancial.com","281","https://www.discover.com/","discover.com","16700","-48","13221","0.021","5449","3.776","110242","31077","['10 mxb-001d7a03.gslb.pphosted.com.', '10 mxa-001d7a03.gslb.pphosted.com.']"
"Discover Financial Services","discovercard.com","281","https://www.discover.com/","discover.com","16700","-48","13221","0.021","5449","3.776","110242","31077","['30 mail.discovercard.com.', '20 mailgw01.discovercard.com.', '10 dnsr1.discovercard.com.', '0 mx01.ny.us.prserv.net.', '0 mx01.ca.us.prserv.net.', '30 mailstage.discovercard.com.']"
"Discover Financial Services","discover.com.mx","281","https://www.discover.com/","discover.com","16700","-48","13221","0.021","5449","3.776","110242","31077","['10 mail.discover.com.mx.']"
"Discover Financial Services","discover.com.au","281","https://www.discover.com/","discover.com","16700","-48","13221","0.021","5449","3.776","110242","31077","['15 discover.com.au.inbound.anz.mpmailmx.net.', '15 discover.com.au.inbound.anz.mpmailmx.com.']"
"Discover Financial Services","discover.com","281","https://www.discover.com/","discover.com","16700","-48","13221","0.021","5449","3.776","110242","31077","['10 mxa-001d7a03.gslb.pphosted.com.', '10 mxb-001d7a03.gslb.pphosted.com.']"
"Discover Financial Services","discover.co.uk","281","https://www.discover.com/","discover.com","16700","-48","13221","0.021","5449","3.776","110242","31077","['10 mx0.123-reg.co.uk.', '5 discover-co-uk.mail.protection.outlook.com.', '20 mx1.123-reg.co.uk.']"
"Discover Financial Services","discover.co.jp","281","https://www.discover.com/","discover.com","16700","-48","13221","0.021","5449","3.776","110242","31077","['10 alt3.aspmx.l.google.com.', '1 aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.']"
"Rocket Companies","rocketwealth.com","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['10 mx01.ionos.com.', '10 mx00.ionos.com.']"
"Rocket Companies","rocketmortgage.com","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['10 mx1.hc2314-6.iphmx.com.', '10 mx2.hc2314-6.iphmx.com.']"
"Rocket Companies","rocketmortgage.ca","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['10 mx1.hc2314-6.iphmx.com.', '10 mx2.hc2314-6.iphmx.com.']"
"Rocket Companies","rocketloans.com","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['15 mx1.hc2314-6.iphmx.com.', '15 mx2.hc2314-6.iphmx.com.']"
"Rocket Companies","rocketloans.ca","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['10 mx00.1and1.com.', '10 mx01.1and1.com.']"
"Rocket Companies","rocketinsurance.ca","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['0 _dc-mx.1f448565eec5.rocketinsurance.ca.']"
"Rocket Companies","rockethomes.com","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['15 mx2.hc2314-6.iphmx.com.', '15 mx1.hc2314-6.iphmx.com.']"
"Rocket Companies","rocketcompanies.com","282","https://www.rocketcompanies.com/","rocketcompanies.com","26000","-88","13176","-0.176","308.2","0.557","32775","21906","['10 mx1.hc2314-6.iphmx.com.', '10 mx2.hc2314-6.iphmx.com.']"
